# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 14K of event 'cycles'
# Event count (approx.): 218632170096
#
# Children      Self  Command          Shared Object        Symbol                                                                                                                                                                        
# ........  ........  ...............  ...................  ..............................................................................................................................................................................
#
     0.31%     0.01%  mariadbd         [kernel.kallsyms]    [k] queue_work_on
     0.31%     0.02%  mariadbd         [kernel.kallsyms]    [k] __pagevec_lru_add
     0.31%     0.07%  tclsh8.6         [kernel.kallsyms]    [k] dequeue_task_fair
     0.31%     0.29%  mariadbd         [kernel.kallsyms]    [k] llist_add_batch
     0.31%     0.25%  mariadbd         [kernel.kallsyms]    [k] up_read
     0.31%     0.31%  kswapd0          [kernel.kallsyms]    [k] __default_send_IPI_dest_field
     0.30%     0.10%  mariadbd         [kernel.kallsyms]    [k] check_preempt_curr
     0.30%     0.04%  mariadbd         [kernel.kallsyms]    [k] gup_pud_range.constprop.0
     0.30%     0.00%  kswapd0          [kernel.kallsyms]    [k] isolate_pages
     0.30%     0.00%  kswapd0          [kernel.kallsyms]    [k] scan_pages
     0.30%     0.30%  swapper          [kernel.kallsyms]    [k] __update_load_avg_cfs_rq
     0.30%     0.06%  mariadbd         [kernel.kallsyms]    [k] skb_release_data
     0.29%     0.04%  mariadbd         [kernel.kallsyms]    [k] lru_add_drain_cpu
     0.29%     0.02%  swapper          [kernel.kallsyms]    [k] load_balance
     0.29%     0.00%  mariadbd         [kernel.kallsyms]    [k] generic_update_time
     0.29%     0.01%  mariadbd         [kernel.kallsyms]    [k] __alloc_pages
     0.29%     0.00%  mariadbd         [kernel.kallsyms]    [k] __ext4_mark_inode_dirty
     0.29%     0.29%  mariadbd         [kernel.kallsyms]    [k] _find_next_bit
     0.28%     0.10%  mariadbd         [kernel.kallsyms]    [k] amd_pmu_wait_on_overflow
     0.28%     0.19%  swapper          [kernel.kallsyms]    [k] __hrtimer_next_event_base
     0.28%     0.03%  mariadbd         [kernel.kallsyms]    [k] sched_clock_cpu
     0.28%     0.11%  mariadbd         [kernel.kallsyms]    [k] __update_blocked_fair
     0.27%     0.15%  swapper          [kernel.kallsyms]    [k] x86_pmu_disable_all
     0.27%     0.27%  mariadbd         [kernel.kallsyms]    [k] amd_pmu_addr_offset
     0.27%     0.01%  mariadbd         [kernel.kallsyms]    [k] obj_cgroup_charge
     0.27%     0.00%  mariadbd         [kernel.kallsyms]    [k] grab_cache_page_write_begin
     0.27%     0.04%  mariadbd         [kernel.kallsyms]    [k] alloc_pages_vma
     0.27%     0.04%  tclsh8.6         [kernel.kallsyms]    [k] select_task_rq_fair
     0.27%     0.00%  tclsh8.6         [kernel.kallsyms]    [k] unix_stream_read_actor
     0.26%     0.01%  mariadbd         [kernel.kallsyms]    [k] unix_stream_read_actor
     0.26%     0.03%  tclsh8.6         [kernel.kallsyms]    [k] skb_copy_datagram_iter
     0.26%     0.01%  mariadbd         [kernel.kallsyms]    [k] run_rebalance_domains
     0.26%     0.01%  mariadbd         [kernel.kallsyms]    [k] get_page_from_freelist
     0.26%     0.01%  swapper          [kernel.kallsyms]    [k] quiet_vmstat
     0.25%     0.01%  mariadbd         [kernel.kallsyms]    [k] rmqueue
     0.25%     0.01%  mariadbd         [kernel.kallsyms]    [k] skb_copy_datagram_iter
     0.25%     0.00%  mariadbd         [kernel.kallsyms]    [k] ext4_ext_map_blocks
     0.25%     0.09%  swapper          [kernel.kallsyms]    [k] need_update
     0.25%     0.00%  mariadbd         [kernel.kallsyms]    [k] detach_tasks
     0.25%     0.23%  swapper          [kernel.kallsyms]    [k] update_rq_clock_task
     0.25%     0.01%  tclsh8.6         [kernel.kallsyms]    [k] obj_cgroup_charge
     0.25%     0.14%  mariadbd         [kernel.kallsyms]    [k] plist_add
     0.25%     0.02%  mariadbd         [kernel.kallsyms]    [k] mem_cgroup_swapin_charge_page
     0.25%     0.09%  mariadbd         [kernel.kallsyms]    [k] gup_pmd_range.constprop.0
     0.24%     0.24%  swapper          [kernel.kallsyms]    [k] llist_reverse_order
     0.24%     0.06%  tclsh8.6         [kernel.kallsyms]    [k] skb_release_data
     0.24%     0.24%  swapper          [kernel.kallsyms]    [k] __switch_to
     0.24%     0.03%  tclsh8.6         [kernel.kallsyms]    [k] pick_next_task_fair
     0.24%     0.02%  mariadbd         [kernel.kallsyms]    [k] mempool_alloc
     0.24%     0.01%  swapper          [kernel.kallsyms]    [k] hrtimer_cancel
     0.24%     0.03%  tclsh8.6         [kernel.kallsyms]    [k] dequeue_entity
     0.24%     0.03%  mariadbd         [kernel.kallsyms]    [k] __skb_datagram_iter
     0.24%     0.24%  mariadbd         [kernel.kallsyms]    [k] native_sched_clock
     0.24%     0.02%  swapper          [kernel.kallsyms]    [k] cpuidle_governor_latency_req
     0.24%     0.01%  mariadbd         [kernel.kallsyms]    [k] pick_next_task_idle
     0.24%     0.18%  swapper          [kernel.kallsyms]    [k] asm_sysvec_reschedule_ipi
     0.24%     0.01%  swapper          [kernel.kallsyms]    [k] end_swap_bio_read
     0.24%     0.17%  mariadbd         [kernel.kallsyms]    [k] mark_wake_futex
     0.24%     0.01%  tclsh8.6         [kernel.kallsyms]    [k] __skb_datagram_iter
     0.23%     0.09%  tclsh8.6         [kernel.kallsyms]    [k] sock_poll
     0.23%     0.18%  mariadbd         [kernel.kallsyms]    [k] kmem_cache_alloc
     0.23%     0.05%  tclsh8.6         [kernel.kallsyms]    [k] syscall_exit_work
     0.23%     0.01%  swapper          [kernel.kallsyms]    [k] irq_enter_rcu
     0.23%     0.23%  mariadbd         [kernel.kallsyms]    [k] __entry_text_start
     0.23%     0.02%  swapper          [kernel.kallsyms]    [k] find_busiest_group
     0.23%     0.15%  tclsh8.6         [kernel.kallsyms]    [k] kmem_cache_free
     0.23%     0.04%  mariadbd         [kernel.kallsyms]    [k] copy_page_from_iter_atomic
     0.23%     0.23%  mariadbd         mariadbd             [.] _Z16dispatch_command19enum_server_commandP3THDPcjb
     0.23%     0.22%  swapper          [kernel.kallsyms]    [k] _raw_spin_lock_irqsave
     0.22%     0.04%  swapper          [kernel.kallsyms]    [k] asm_sysvec_call_function
     0.22%     0.12%  mariadbd         [kernel.kallsyms]    [k] __update_idle_core
     0.22%     0.06%  kswapd0          [kernel.kallsyms]    [k] isolate_page
     0.22%     0.00%  tclsh8.6         [kernel.kallsyms]    [k] asm_sysvec_apic_timer_interrupt
     0.22%     0.00%  tclsh8.6         [kernel.kallsyms]    [k] sysvec_apic_timer_interrupt
     0.22%     0.05%  tclsh8.6         [kernel.kallsyms]    [k] enqueue_task_fair
     0.22%     0.00%  tclsh8.6         [kernel.kallsyms]    [k] ttwu_do_activate
     0.22%     0.07%  swapper          [kernel.kallsyms]    [k] __remove_hrtimer
     0.22%     0.01%  mariadbd         [kernel.kallsyms]    [k] kmalloc_reserve
     0.22%     0.12%  swapper          [kernel.kallsyms]    [k] refresh_cpu_vm_stats
     0.22%     0.04%  mariadbd         [kernel.kallsyms]    [k] __delete_from_swap_cache
     0.22%     0.12%  mariadbd         [kernel.kallsyms]    [k] put_prev_entity
     0.21%     0.04%  swapper          [kernel.kallsyms]    [k] tick_irq_enter
     0.21%     0.16%  swapper          [kernel.kallsyms]    [k] __update_blocked_fair
     0.21%     0.08%  tclsh8.6         [kernel.kallsyms]    [k] update_load_avg
     0.21%     0.18%  mariadbd         [kernel.kallsyms]    [k] __kmalloc_node_track_caller
     0.21%     0.00%  kswapd0          [kernel.kallsyms]    [k] try_to_unmap
     0.21%     0.01%  kswapd0          [kernel.kallsyms]    [k] page_check_references.isra.0
     0.20%     0.00%  mariadbd         [kernel.kallsyms]    [k] touch_atime
     0.20%     0.04%  swapper          [kernel.kallsyms]    [k] update_sd_lb_stats.constprop.0
     0.20%     0.00%  kswapd0          [kernel.kallsyms]    [k] pageout
     0.20%     0.01%  kswapd0          [kernel.kallsyms]    [k] page_referenced
     0.20%     0.20%  mariadbd         [kernel.kallsyms]    [k] update_min_vruntime
     0.20%     0.20%  tclsh8.6         [kernel.kallsyms]    [k] copy_user_generic_string
     0.20%     0.20%  mariadbd         [kernel.kallsyms]    [k] save_fpregs_to_fpstate
     0.20%     0.20%  swapper          [kernel.kallsyms]    [k] __update_load_avg_se
     0.20%     0.11%  mariadbd         [kernel.kallsyms]    [k] flush_tlb_func
     0.20%     0.05%  mariadbd         [kernel.kallsyms]    [k] try_charge_memcg
     0.20%     0.06%  swapper          [kernel.kallsyms]    [k] amd_pmu_wait_on_overflow
     0.20%     0.06%  mariadbd         [kernel.kallsyms]    [k] __mod_timer
     0.20%     0.20%  mariadbd         [kernel.kallsyms]    [k] send_call_function_single_ipi
     0.19%     0.03%  kswapd0          [kernel.kallsyms]    [k] try_to_unmap_one
     0.19%     0.19%  mariadbd         [kernel.kallsyms]    [k] __list_add_valid
     0.19%     0.00%  mariadbd         [kernel.kallsyms]    [k] __x64_sys_fdatasync
     0.19%     0.00%  mariadbd         [kernel.kallsyms]    [k] ext4_sync_file
     0.19%     0.06%  mariadbd         [kernel.kallsyms]    [k] __check_object_size.part.0
     0.19%     0.02%  swapper          [kernel.kallsyms]    [k] iomap_dio_bio_end_io
     0.19%     0.01%  mariadbd         [kernel.kallsyms]    [k] xas_store
     0.19%     0.03%  mariadbd         [kernel.kallsyms]    [k] balance_dirty_pages_ratelimited
     0.19%     0.05%  mariadbd         [kernel.kallsyms]    [k] ext4_find_extent
     0.18%     0.00%  kswapd0          [kernel.kallsyms]    [k] __swap_writepage
     0.18%     0.09%  tclsh8.6         [kernel.kallsyms]    [k] __audit_syscall_exit
     0.18%     0.00%  mariadbd         [kernel.kallsyms]    [k] __swap_entry_free
     0.18%     0.06%  mariadbd         [kernel.kallsyms]    [k] path_put
     0.18%     0.00%  kswapd0          [kernel.kallsyms]    [k] page_referenced_one
     0.18%     0.04%  mariadbd         [kernel.kallsyms]    [k] refill_obj_stock
     0.18%     0.18%  mariadbd         [kernel.kallsyms]    [k] prepare_task_switch
     0.18%     0.02%  tclsh8.6         [kernel.kallsyms]    [k] newidle_balance
     0.18%     0.17%  mariadbd         [kernel.kallsyms]    [k] read_tsc
     0.18%     0.01%  mariadbd         [kernel.kallsyms]    [k] clear_shadow_from_swap_cache
     0.18%     0.01%  tclsh8.6         [kernel.kallsyms]    [k] hrtimer_interrupt
     0.18%     0.00%  tclsh8.6         [kernel.kallsyms]    [k] __sysvec_apic_timer_interrupt
     0.18%     0.07%  swapper          [kernel.kallsyms]    [k] get_next_timer_interrupt
     0.18%     0.03%  mariadbd         [kernel.kallsyms]    [k] __pagevec_lru_add_fn
     0.18%     0.09%  mariadbd         [kernel.kallsyms]    [k] reweight_entity
     0.18%     0.03%  swapper          [kernel.kallsyms]    [k] hrtimer_try_to_cancel.part.0
     0.18%     0.00%  mariadbd         [kernel.kallsyms]    [k] __block_write_begin_int
     0.18%     0.17%  mariadbd         [kernel.kallsyms]    [k] __get_user_nocheck_4
     0.18%     0.00%  swapper          [kernel.kallsyms]    [k] sysvec_call_function
     0.18%     0.18%  mariadbd         libc-2.28.so         [.] __memmove_avx_unaligned_erms
     0.18%     0.18%  kswapd0          [kernel.kallsyms]    [k] __list_del_entry_valid
     0.18%     0.16%  mariadbd         [kernel.kallsyms]    [k] xas_start
     0.18%     0.08%  mariadbd         [kernel.kallsyms]    [k] add_to_swap_cache
     0.17%     0.12%  mariadbd         [kernel.kallsyms]    [k] kmem_cache_free
     0.17%     0.00%  tclsh8.6         [kernel.kallsyms]    [k] wake_up_q
     0.17%     0.09%  mariadbd         [kernel.kallsyms]    [k] irqtime_account_irq
     0.17%     0.17%  mariadbd         [kernel.kallsyms]    [k] __const_udelay
     0.17%     0.05%  swapper          [kernel.kallsyms]    [k] ttwu_do_wakeup
     0.17%     0.10%  mariadbd         [kernel.kallsyms]    [k] put_prev_task_fair
     0.17%     0.07%  mariadbd         [kernel.kallsyms]    [k] __cond_resched
     0.17%     0.15%  mariadbd         [kernel.kallsyms]    [k] switch_mm_irqs_off
     0.17%     0.16%  swapper          [kernel.kallsyms]    [k] irqentry_enter
     0.17%     0.01%  tclsh8.6         [kernel.kallsyms]    [k] __run_hrtimer
     0.17%     0.00%  tclsh8.6         [kernel.kallsyms]    [k] __hrtimer_run_queues
     0.17%     0.00%  mariadbd         [kernel.kallsyms]    [k] end_swap_bio_read
     0.17%     0.08%  tclsh8.6         [kernel.kallsyms]    [k] kfree
     0.17%     0.01%  mariadbd         [kernel.kallsyms]    [k] nvme_pci_setup_prps
     0.17%     0.00%  mariadbd         [kernel.kallsyms]    [k] xas_find
     0.16%     0.01%  tclsh8.6         [kernel.kallsyms]    [k] obj_cgroup_charge_pages
     0.16%     0.01%  mariadbd         [kernel.kallsyms]    [k] skb_copy_datagram_from_iter
     0.16%     0.02%  tclsh8.6         [kernel.kallsyms]    [k] __fget_light
     0.16%     0.08%  tclsh8.6         [kernel.kallsyms]    [k] __kmalloc_node_track_caller
     0.16%     0.00%  tclsh8.6         [kernel.kallsyms]    [k] kmalloc_reserve
     0.16%     0.09%  mariadbd         [kernel.kallsyms]    [k] dma_pool_alloc
     0.16%     0.02%  mariadbd         [kernel.kallsyms]    [k] cpumask_next
     0.16%     0.01%  mariadbd         [kernel.kallsyms]    [k] put_swap_page
     0.16%     0.04%  tclsh8.6         [kernel.kallsyms]    [k] select_idle_sibling
     0.16%     0.00%  mariadbd         [kernel.kallsyms]    [k] file_write_and_wait_range
     0.16%     0.16%  swapper          [kernel.kallsyms]    [k] nohz_run_idle_balance
     0.16%     0.03%  tclsh8.6         [kernel.kallsyms]    [k] exit_to_user_mode_prepare
     0.16%     0.00%  kswapd0          [kernel.kallsyms]    [k] add_to_swap
     0.15%     0.00%  mariadbd         [kernel.kallsyms]    [k] ext4_reserve_inode_write
     0.15%     0.15%  mariadbd         libpthread-2.28.so   [.] __pthread_mutex_unlock_usercnt
     0.15%     0.15%  mariadbd         [kernel.kallsyms]    [k] __calc_delta
     0.15%     0.00%  mariadbd         [kernel.kallsyms]    [k] __put_page
     0.15%     0.03%  tclsh8.6         [kernel.kallsyms]    [k] security_socket_recvmsg
     0.15%     0.00%  tclsh8.6         [kernel.kallsyms]    [k] sock_recvmsg
     0.15%     0.00%  tclsh8.6         [kernel.kallsyms]    [k] tick_sched_timer
     0.15%     0.00%  mariadbd         [kernel.kallsyms]    [k] add_to_page_cache_lru
     0.15%     0.00%  mariadbd         [kernel.kallsyms]    [k] bio_alloc_bioset
     0.15%     0.00%  mariadbd         [kernel.kallsyms]    [k] __getblk_gfp
     0.15%     0.01%  kswapd0          [kernel.kallsyms]    [k] free_unref_page_list
     0.15%     0.06%  mariadbd         [kernel.kallsyms]    [k] update_rq_clock
     0.15%     0.04%  tclsh8.6         [kernel.kallsyms]    [k] enqueue_entity
     0.15%     0.15%  swapper          [kernel.kallsyms]    [k] pick_next_entity
     0.15%     0.00%  swapper          [kernel.kallsyms]    [k] __sysvec_call_function
     0.15%     0.02%  tclsh8.6         [kernel.kallsyms]    [k] try_charge_memcg
     0.15%     0.01%  tclsh8.6         [kernel.kallsyms]    [k] unix_destruct_scm
     0.15%     0.00%  tclsh8.6         [kernel.kallsyms]    [k] skb_release_head_state
     0.15%     0.10%  swapper          [kernel.kallsyms]    [k] update_sg_lb_stats
     0.14%     0.04%  mariadbd         [kernel.kallsyms]    [k] lru_gen_add_page
     0.14%     0.14%  mariadbd         [kernel.kallsyms]    [k] lookup_swap_cgroup_id
     0.14%     0.14%  mariadbd         [kernel.kallsyms]    [k] copy_page
     0.14%     0.11%  mariadbd         [kernel.kallsyms]    [k] native_flush_tlb_multi
     0.14%     0.14%  mariadbd         [kernel.kallsyms]    [k] try_grab_compound_head
     0.14%     0.01%  mariadbd         [kernel.kallsyms]    [k] __find_get_block
     0.14%     0.02%  mariadbd         [kernel.kallsyms]    [k] __ext4_journal_start_sb
     0.14%     0.00%  tclsh8.6         [kernel.kallsyms]    [k] load_balance
     0.14%     0.11%  swapper          [kernel.kallsyms]    [k] irqtime_account_irq
     0.14%     0.04%  tclsh8.6         [kernel.kallsyms]    [k] refill_obj_stock
     0.14%     0.08%  tclsh8.6         [kernel.kallsyms]    [k] unix_poll
     0.14%     0.06%  mariadbd         [kernel.kallsyms]    [k] __mod_memcg_lruvec_state
     0.14%     0.01%  mariadbd         [kernel.kallsyms]    [k] __smp_call_single_queue
     0.14%     0.14%  swapper          [kernel.kallsyms]    [k] rb_next
     0.14%     0.08%  mariadbd         [kernel.kallsyms]    [k] drain_obj_stock
     0.14%     0.14%  tclsh8.6         [kernel.kallsyms]    [k] __fget_files
     0.14%     0.02%  mariadbd         [kernel.kallsyms]    [k] nvme_pci_complete_rq
     0.14%     0.14%  mariadbd         [kernel.kallsyms]    [k] syscall_return_via_sysret
     0.14%     0.00%  mariadbd         [kernel.kallsyms]    [k] ext4_mark_iloc_dirty
     0.14%     0.01%  swapper          [kernel.kallsyms]    [k] __wake_up_common
     0.14%     0.09%  kswapd0          [kernel.kallsyms]    [k] lru_gen_scan_around
     0.14%     0.04%  mariadbd         [kernel.kallsyms]    [k] sock_poll
     0.14%     0.03%  kswapd0          [kernel.kallsyms]    [k] page_vma_mapped_walk
     0.14%     0.07%  tclsh8.6         [kernel.kallsyms]    [k] __check_object_size.part.0
     0.14%     0.01%  mariadbd         [kernel.kallsyms]    [k] syscall_trace_enter.constprop.0
     0.14%     0.00%  mariadbd         [kernel.kallsyms]    [k] obj_cgroup_charge_pages
     0.14%     0.00%  swapper          [kernel.kallsyms]    [k] wake_up_page_bit
     0.14%     0.02%  tclsh8.6         [kernel.kallsyms]    [k] ttwu_queue_wakelist
     0.14%     0.00%  mariadbd         [kernel.kallsyms]    [k] balance_dirty_pages
     0.14%     0.00%  mariadbd         [kernel.kallsyms]    [k] mem_cgroup_wb_stats
     0.14%     0.04%  mariadbd         [kernel.kallsyms]    [k] ext4_do_update_inode.isra.0
     0.14%     0.00%  mariadbd         [kernel.kallsyms]    [k] __filemap_fdatawrite_range
     0.14%     0.00%  mariadbd         [kernel.kallsyms]    [k] do_writepages
     0.14%     0.00%  mariadbd         [kernel.kallsyms]    [k] ext4_writepages
     0.14%     0.01%  mariadbd         [kernel.kallsyms]    [k] remove_entity_load_avg
     0.14%     0.00%  tclsh8.6         [kernel.kallsyms]    [k] tick_sched_handle
